District,District Name,Nom de Circonscription,Type of results*,Type de résultats**,Surname - Nom de famille,Middle name(s) - Autre(s) prénom(s),Given name - Prénom,party,Appartenance politique,Votes obtained - Votes obtenus,% Votes obtained - Votes obtenus %,Rejected ballots - Bulletins rejetés***,Total number of ballots cast - Nombre total de votes déposés
59028,Skeena--Bulkley Valley,Skeena--Bulkley Valley,validated,validés,Sawyer,,Mike,Green Party,Parti Vert,3280,7.9,267,41651
59028,Skeena--Bulkley Valley,Skeena--Bulkley Valley,validated,validés,Taylor,,Rod,Christian Heritage Party,Parti de l'Héritage Chrétien,1350,3.3,267,41651
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,preliminary,préliminaires,Cannings,,Richard,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,24304,36.4,0,66761
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,preliminary,préliminaires,Denesiuk,,Connie,Liberal,Libéral,11481,17.2,0,66761
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,preliminary,préliminaires,Hopkins,,Carolina,Independent,Indépendant(e),360,.5,0,66761
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,preliminary,préliminaires,Howse,,Tara,Green Party,Parti Vert,5520,8.3,0,66761
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,preliminary,préliminaires,Konanz,,Helena,Conservative,Conservateur,23508,35.2,0,66761
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,preliminary,préliminaires,Taylor,,Sean,People's Party,Parti populaire,1588,2.4,0,66761
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,validated,validés,Cannings,,Richard,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,24809,36.4,381,68577
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,validated,validés,Denesiuk,,Connie,Liberal,Libéral,11705,17.2,381,68577
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,validated,validés,Hopkins,,Carolina,Independent,Indépendant(e),359,.5,381,68577
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,validated,validés,Howse,,Tara,Green Party,Parti Vert,5672,8.3,381,68577
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,validated,validés,Konanz,,Helena,Conservative,Conservateur,24013,35.2,381,68577
59029,South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,validated,validés,Taylor,,Sean,People's Party,Parti populaire,1638,2.4,381,68577
59030,South Surrey--White Rock,Surrey-Sud--White Rock,preliminary,préliminaires,Crozier,,Stephen,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6558,11.5,0,57120
59030,South Surrey--White Rock,Surrey-Sud--White Rock,preliminary,préliminaires,Findlay,,Kerry-Lynne,Conservative,Conservateur,24044,42.1,0,57120
59030,South Surrey--White Rock,Surrey-Sud--White Rock,preliminary,préliminaires,Hobby,,Beverly Pixie,Green Party,Parti Vert,4361,7.6,0,57120
59030,South Surrey--White Rock,Surrey-Sud--White Rock,preliminary,préliminaires,Hogg,,Gordie,Liberal,Libéral,21319,37.3,0,57120
59030,South Surrey--White Rock,Surrey-Sud--White Rock,preliminary,préliminaires,Poulin,,Joel,People's Party,Parti populaire,838,1.5,0,57120
59030,South Surrey--White Rock,Surrey-Sud--White Rock,validated,validés,Crozier,,Stephen,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6716,11.6,326,58354
59030,South Surrey--White Rock,Surrey-Sud--White Rock,validated,validés,Findlay,,Kerry-Lynne,Conservative,Conservateur,24310,41.9,326,58354
59030,South Surrey--White Rock,Surrey-Sud--White Rock,validated,validés,Hobby,,Beverly Pixie,Green Party,Parti Vert,4458,7.7,326,58354
59030,South Surrey--White Rock,Surrey-Sud--White Rock,validated,validés,Hogg,,Gordie,Liberal,Libéral,21692,37.4,326,58354
59030,South Surrey--White Rock,Surrey-Sud--White Rock,validated,validés,Poulin,,Joel,People's Party,Parti populaire,852,1.5,326,58354
59031,Steveston--Richmond East,Steveston--Richmond-Est,preliminary,préliminaires,Chan,,Ping,Independent,Indépendant(e),475,1.2,0,41084
59031,Steveston--Richmond East,Steveston--Richmond-Est,preliminary,préliminaires,Chiu,,Kenny,Conservative,Conservateur,17193,41.8,0,41084
59031,Steveston--Richmond East,Steveston--Richmond-Est,preliminary,préliminaires,Dela Torre,,Jaeden,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6167,15,0,41084
59031,Steveston--Richmond East,Steveston--Richmond-Est,preliminary,préliminaires,Iaci,,Nicole,Green Party,Parti Vert,2852,6.9,0,41084
59031,Steveston--Richmond East,Steveston--Richmond-Est,preliminary,préliminaires,Peschisolido,,Joe,Liberal,Libéral,14397,35,0,41084
59031,Steveston--Richmond East,Steveston--Richmond-Est,validated,validés,Chan,,Ping,Independent,Indépendant(e),449,1.1,431,42382
59031,Steveston--Richmond East,Steveston--Richmond-Est,validated,validés,Chiu,,Kenny,Conservative,Conservateur,17478,41.7,431,42382
59031,Steveston--Richmond East,Steveston--Richmond-Est,validated,validés,Dela Torre,,Jaeden,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6321,15.1,431,42382
59031,Steveston--Richmond East,Steveston--Richmond-Est,validated,validés,Iaci,,Nicole,Green Party,Parti Vert,2972,7.1,431,42382
59031,Steveston--Richmond East,Steveston--Richmond-Est,validated,validés,Peschisolido,,Joe,Liberal,Libéral,14731,35.1,431,42382
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Bains,,Tina,Conservative,Conservateur,10413,25.5,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Breti,,Jeffrey,Independent,Indépendant(e),272,.7,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Dilawari,,Jaswinder Singh,People's Party,Parti populaire,700,1.7,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Gidora,,George,Communist,Communiste,127,.3,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Pielak,,Kevin,Christian Heritage Party,Parti de l'Héritage Chrétien,376,.9,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Sarai,,Randeep Singh,Liberal,Libéral,15266,37.4,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Saran,,Sarjit Singh,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,11166,27.4,0,40825
59032,Surrey Centre,Surrey-Centre,preliminary,préliminaires,Werring,,John,Green Party,Parti Vert,2505,6.1,0,40825
59032,Surrey Centre,Surrey-Centre,validated,validés,Bains,,Tina,Conservative,Conservateur,10505,25.4,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Breti,,Jeffrey,Independent,Indépendant(e),243,.6,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Dilawari,,Jaswinder Singh,People's Party,Parti populaire,709,1.7,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Gidora,,George,Communist,Communiste,120,.3,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Pielak,,Kevin,Christian Heritage Party,Parti de l'Héritage Chrétien,378,.9,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Sarai,,Randeep Singh,Liberal,Libéral,15453,37.4,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Saran,,Sarjit Singh,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,11353,27.5,471,41790
59032,Surrey Centre,Surrey-Centre,validated,validés,Werring,,John,Green Party,Parti Vert,2558,6.2,471,41790
59033,Surrey--Newton,Surrey--Newton,preliminary,préliminaires,Dhaliwal,,Sukh,Liberal,Libéral,18328,45.1,0,40658
59033,Surrey--Newton,Surrey--Newton,preliminary,préliminaires,Gill,,Harjit Singh,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,11854,29.2,0,40658
59033,Surrey--Newton,Surrey--Newton,preliminary,préliminaires,Khehra,,Rabaab,Green Party,Parti Vert,1296,3.2,0,40658
59033,Surrey--Newton,Surrey--Newton,preliminary,préliminaires,Singh,,Harpreet,Conservative,Conservateur,8511,20.9,0,40658
59033,Surrey--Newton,Surrey--Newton,preliminary,préliminaires,Verchère,,Holly,People's Party,Parti populaire,669,1.6,0,40658
59033,Surrey--Newton,Surrey--Newton,validated,validés,Dhaliwal,,Sukh,Liberal,Libéral,18960,45,505,42603
59033,Surrey--Newton,Surrey--Newton,validated,validés,Gill,,Harjit Singh,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,12306,29.2,505,42603
59033,Surrey--Newton,Surrey--Newton,validated,validés,Khehra,,Rabaab,Green Party,Parti Vert,1355,3.2,505,42603
59033,Surrey--Newton,Surrey--Newton,validated,validés,Singh,,Harpreet,Conservative,Conservateur,8824,21,505,42603
59033,Surrey--Newton,Surrey--Newton,validated,validés,Verchère,,Holly,People's Party,Parti populaire,653,1.6,505,42603
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Bowman,,Lily,Independent,Indépendant(e),138,.3,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Brown,,Jesse,Green Party,Parti Vert,6577,12.4,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Cavey,,David,Conservative,Conservateur,10244,19.3,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Clarke,,John,Libertarian,Libertarien,365,.7,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Fry,,Hedy,Liberal,Libéral,22317,42.1,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Kierans,,Louise,People's Party,Parti populaire,692,1.3,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Ouellette,,Breen,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,12582,23.8,0,52950
59034,Vancouver Centre,Vancouver-Centre,preliminary,préliminaires,Popat,,Imtiaz,Independent,Indépendant(e),35,.1,0,52950
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Bowman,,Lily,Independent,Indépendant(e),142,.3,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Brown,,Jesse,Green Party,Parti Vert,7002,12.5,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Cavey,,David,Conservative,Conservateur,10782,19.3,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Clarke,,John,Libertarian,Libertarien,379,.7,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Fry,,Hedy,Liberal,Libéral,23599,42.2,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Kierans,,Louise,People's Party,Parti populaire,724,1.3,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Ouellette,,Breen,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,13280,23.7,364,56310
59034,Vancouver Centre,Vancouver-Centre,validated,validés,Popat,,Imtiaz,Independent,Indépendant(e),38,.1,364,56310
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Buday,,Gölök Z,Libertarian,Libertarien,622,1.1,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Burns,,Bridget,Green Party,Parti Vert,7811,14.4,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Corsetti,,Chris,Conservative,Conservateur,6601,12.2,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Demes,,Kyle,Liberal,Libéral,9804,18.1,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Jamieson,,Anne,ML,ML,78,.1,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Kwan,,Jenny,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,28473,52.5,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Litzcke,,Karin,People's Party,Parti populaire,661,1.2,0,54222
59035,Vancouver East,Vancouver-Est,preliminary,préliminaires,Marcus,,Peter,Communist,Communiste,172,.3,0,54222
59035,Vancouver East,Vancouver-Est,validated,validés,Buday,,Gölök Z,Libertarian,Libertarien,562,1,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Burns,,Bridget,Green Party,Parti Vert,8062,14.5,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Corsetti,,Chris,Conservative,Conservateur,6724,12.1,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Demes,,Kyle,Liberal,Libéral,10085,18.1,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Jamieson,,Anne,ML,ML,86,.2,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Kwan,,Jenny,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,29236,52.6,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Litzcke,,Karin,People's Party,Parti populaire,679,1.2,537,56148
59035,Vancouver East,Vancouver-Est,validated,validés,Marcus,,Peter,Communist,Communiste,177,.3,537,56148
59036,Vancouver Granville,Vancouver Granville,preliminary,préliminaires,Boutin,,Louise,Green Party,Parti Vert,2554,5,0,51202
59036,Vancouver Granville,Vancouver Granville,preliminary,préliminaires,Chocyk,,Naomi,People's Party,Parti populaire,418,.8,0,51202
59036,Vancouver Granville,Vancouver Granville,preliminary,préliminaires,Hanson,,Yvonne,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6730,13.1,0,51202
59036,Vancouver Granville,Vancouver Granville,preliminary,préliminaires,Noormohamed,,Taleeb,Liberal,Libéral,13637,26.6,0,51202
59036,Vancouver Granville,Vancouver Granville,preliminary,préliminaires,Segal,,Zach,Conservative,Conservateur,11326,22.1,0,51202
59036,Vancouver Granville,Vancouver Granville,preliminary,préliminaires,Wilson-Raybould,,Jody,Independent,Indépendant(e),16537,32.3,0,51202
59036,Vancouver Granville,Vancouver Granville,validated,validés,Boutin,,Louise,Green Party,Parti Vert,2683,5.1,264,53296
59036,Vancouver Granville,Vancouver Granville,validated,validés,Chocyk,,Naomi,People's Party,Parti populaire,431,.8,264,53296
59036,Vancouver Granville,Vancouver Granville,validated,validés,Hanson,,Yvonne,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6960,13.1,264,53296
59036,Vancouver Granville,Vancouver Granville,validated,validés,Noormohamed,,Taleeb,Liberal,Libéral,14088,26.6,264,53296
59036,Vancouver Granville,Vancouver Granville,validated,validés,Segal,,Zach,Conservative,Conservateur,11605,21.9,264,53296
59036,Vancouver Granville,Vancouver Granville,validated,validés,Wilson-Raybould,,Jody,Independent,Indépendant(e),17265,32.6,264,53296
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,Blaney,,Rachel,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,23481,37.8,0,62126
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,Downey,,Shelley,Conservative,Conservateur,20131,32.4,0,62126
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,Neal,,Carla,ML,ML,48,.1,0,62126
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,Rundle,,Brian,People's Party,Parti populaire,1066,1.7,0,62126
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,Schwarzhoff,,Peter,Liberal,Libéral,8151,13.1,0,62126
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,Staples,,Glen,Independent,Indépendant(e),350,.6,0,62126
59037,North Island--Powell River,North Island--Powell River,preliminary,préliminaires,de Bruijn,,Mark,Green Party,Parti Vert,8899,14.3,0,62126
59037,North Island--Powell River,North Island--Powell River,validated,validés,Blaney,,Rachel,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,23834,37.9,291,63206
59037,North Island--Powell River,North Island--Powell River,validated,validés,Downey,,Shelley,Conservative,Conservateur,20502,32.6,291,63206
59037,North Island--Powell River,North Island--Powell River,validated,validés,Neal,,Carla,ML,ML,48,.1,291,63206
59037,North Island--Powell River,North Island--Powell River,validated,validés,Rundle,,Brian,People's Party,Parti populaire,1102,1.8,291,63206
59037,North Island--Powell River,North Island--Powell River,validated,validés,Schwarzhoff,,Peter,Liberal,Libéral,8251,13.1,291,63206
59037,North Island--Powell River,North Island--Powell River,validated,validés,Staples,,Glen,Independent,Indépendant(e),287,.5,291,63206
59037,North Island--Powell River,North Island--Powell River,validated,validés,de Bruijn,,Mark,Green Party,Parti Vert,8891,14.1,291,63206
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Cariou,,Kimball,Communist,Communiste,288,.7,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Davies,,Don,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,21150,48.9,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Petersen,,Donna,ML,ML,91,.2,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Quan,,Helen,Conservative,Conservateur,8698,20.1,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Taggart,,Tamara,Liberal,Libéral,10012,23.1,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Taylor,,Lawrence,Green Party,Parti Vert,2592,6,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,preliminary,préliminaires,Torn,,Ian,People's Party,Parti populaire,420,1,0,43251
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Cariou,,Kimball,Communist,Communiste,292,.7,446,44609
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Davies,,Don,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,21680,49.1,446,44609
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Petersen,,Donna,ML,ML,91,.2,446,44609
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Quan,,Helen,Conservative,Conservateur,8804,19.9,446,44609
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Taggart,,Tamara,Liberal,Libéral,10194,23.1,446,44609
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Taylor,,Lawrence,Green Party,Parti Vert,2675,6.1,446,44609
59038,Vancouver Kingsway,Vancouver Kingsway,validated,validés,Torn,,Ian,People's Party,Parti populaire,427,1,446,44609
59039,Vancouver Quadra,Vancouver Quadra,preliminary,préliminaires,Dixon,,Kathleen,Conservative,Conservateur,13814,28,0,49314
59039,Vancouver Quadra,Vancouver Quadra,preliminary,préliminaires,Erhardt,,Austen,Independent,Indépendant(e),160,.3,0,49314
59039,Vancouver Quadra,Vancouver Quadra,preliminary,préliminaires,Filosof-Schipper,,Sandra,People's Party,Parti populaire,427,.9,0,49314
59039,Vancouver Quadra,Vancouver Quadra,preliminary,préliminaires,Kenny,,Leigh,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,7461,15.1,0,49314
59039,Vancouver Quadra,Vancouver Quadra,preliminary,préliminaires,Murray,,Joyce,Liberal,Libéral,21398,43.4,0,49314
59039,Vancouver Quadra,Vancouver Quadra,preliminary,préliminaires,Wright,,Geoff,Green Party,Parti Vert,6054,12.3,0,49314
59039,Vancouver Quadra,Vancouver Quadra,validated,validés,Dixon,,Kathleen,Conservative,Conservateur,14082,27.7,251,51005
59039,Vancouver Quadra,Vancouver Quadra,validated,validés,Erhardt,,Austen,Independent,Indépendant(e),162,.3,251,51005
59039,Vancouver Quadra,Vancouver Quadra,validated,validés,Filosof-Schipper,,Sandra,People's Party,Parti populaire,428,.8,251,51005
59039,Vancouver Quadra,Vancouver Quadra,validated,validés,Kenny,,Leigh,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,7681,15.1,251,51005
59039,Vancouver Quadra,Vancouver Quadra,validated,validés,Murray,,Joyce,Liberal,Libéral,22093,43.5,251,51005
59039,Vancouver Quadra,Vancouver Quadra,validated,validés,Wright,,Geoff,Green Party,Parti Vert,6308,12.4,251,51005
59040,Vancouver South,Vancouver-Sud,preliminary,préliminaires,Deng,,Alain,People's Party,Parti populaire,527,1.2,0,42407
59040,Vancouver South,Vancouver-Sud,preliminary,préliminaires,McQuillan,,Sean,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,7841,18.5,0,42407
59040,Vancouver South,Vancouver-Sud,preliminary,préliminaires,Sajjan,,Harjit S.,Liberal,Libéral,17442,41.1,0,42407
59040,Vancouver South,Vancouver-Sud,preliminary,préliminaires,Young,,Wai,Conservative,Conservateur,14222,33.5,0,42407
